source_id,source_type,target_id,target_type,declared_in,line_number
ST-0006,ST,T-0001,T,03_knowledge_base/statements/ST-0006_commitment_securing_replaces_closing.md,39
ST-0006,ST,T-0004,T,03_knowledge_base/statements/ST-0006_commitment_securing_replaces_closing.md,39
ST-0007,ST,MEC-0003,MEC,03_knowledge_base/statements/ST-0007_closing_works_via_discomfort_mechanism.md,43
ST-0007,ST,P-0003,P,03_knowledge_base/statements/ST-0007_closing_works_via_discomfort_mechanism.md,48
ST-0007,ST,P-0007,P,03_knowledge_base/statements/ST-0007_closing_works_via_discomfort_mechanism.md,49
ST-0007,ST,ST-0005,ST,03_knowledge_base/statements/ST-0007_closing_works_via_discomfort_mechanism.md,31
ST-0008,ST,A-0003,A,03_knowledge_base/statements/ST-0008_implied_vs_explicit_needs.md,40
ST-0008,ST,A-0004,A,03_knowledge_base/statements/ST-0008_implied_vs_explicit_needs.md,41
ST-0008,ST,P-0004,P,03_knowledge_base/statements/ST-0008_implied_vs_explicit_needs.md,45
ST-0008,ST,ST-0009,ST,03_knowledge_base/statements/ST-0008_implied_vs_explicit_needs.md,49
ST-0008,ST,ST-0010,ST,03_knowledge_base/statements/ST-0008_implied_vs_explicit_needs.md,50
ST-0008,ST,T-0002,T,03_knowledge_base/statements/ST-0008_implied_vs_explicit_needs.md,51
ST-0008,ST,T-0003,T,03_knowledge_base/statements/ST-0008_implied_vs_explicit_needs.md,52
ST-0008,ST,T-0004,T,03_knowledge_base/statements/ST-0008_implied_vs_explicit_needs.md,53
ST-0009,ST,A-0001,A,03_knowledge_base/statements/ST-0009_implied_needs_insufficient_major_sales.md,46
ST-0009,ST,A-0003,A,03_knowledge_base/statements/ST-0009_implied_needs_insufficient_major_sales.md,45
ST-0009,ST,P-0004,P,03_knowledge_base/statements/ST-0009_implied_needs_insufficient_major_sales.md,50
ST-0010,ST,A-0004,A,03_knowledge_base/statements/ST-0010_seller_must_develop_needs.md,37
ST-0010,ST,P-0001,P,03_knowledge_base/statements/ST-0010_seller_must_develop_needs.md,43
ST-0010,ST,P-0004,P,03_knowledge_base/statements/ST-0010_seller_must_develop_needs.md,42
ST-0010,ST,ST-0009,ST,03_knowledge_base/statements/ST-0010_seller_must_develop_needs.md,17
ST-0010,ST,T-0003,T,03_knowledge_base/statements/ST-0010_seller_must_develop_needs.md,47
ST-0010,ST,T-0004,T,03_knowledge_base/statements/ST-0010_seller_must_develop_needs.md,48
ST-0011,ST,P-0004,P,03_knowledge_base/statements/ST-0011_situation_questions.md,46
ST-0011,ST,ST-0012,ST,03_knowledge_base/statements/ST-0011_situation_questions.md,45
ST-0011,ST,T-0001,T,03_knowledge_base/statements/ST-0011_situation_questions.md,41
ST-0012,ST,ST-0008,ST,03_knowledge_base/statements/ST-0012_problem_questions.md,43
ST-0012,ST,ST-0011,ST,03_knowledge_base/statements/ST-0012_problem_questions.md,44
ST-0012,ST,ST-0013,ST,03_knowledge_base/statements/ST-0012_problem_questions.md,45
ST-0012,ST,T-0002,T,03_knowledge_base/statements/ST-0012_problem_questions.md,39
ST-0013,ST,MEC-0001,MEC,03_knowledge_base/statements/ST-0013_implication_questions.md,38
ST-0013,ST,MEC-0002,MEC,03_knowledge_base/statements/ST-0013_implication_questions.md,37
ST-0013,ST,T-0003,T,03_knowledge_base/statements/ST-0013_implication_questions.md,42
ST-0014,ST,MEC-0001,MEC,03_knowledge_base/statements/ST-0014_need_payoff_questions.md,23
ST-0014,ST,MEC-0004,MEC,03_knowledge_base/statements/ST-0014_need_payoff_questions.md,42
ST-0014,ST,P-0001,P,03_knowledge_base/statements/ST-0014_need_payoff_questions.md,23
ST-0014,ST,P-0004,P,03_knowledge_base/statements/ST-0014_need_payoff_questions.md,51
ST-0014,ST,P-0005,P,03_knowledge_base/statements/ST-0014_need_payoff_questions.md,52
ST-0014,ST,ST-0008,ST,03_knowledge_base/statements/ST-0014_need_payoff_questions.md,27
ST-0014,ST,T-0004,T,03_knowledge_base/statements/ST-0014_need_payoff_questions.md,46
ST-0015,ST,P-0005,P,03_knowledge_base/statements/ST-0015_features_advantages_benefits.md,43
ST-0015,ST,ST-0008,ST,03_knowledge_base/statements/ST-0015_features_advantages_benefits.md,48
ST-0015,ST,ST-0016,ST,03_knowledge_base/statements/ST-0015_features_advantages_benefits.md,47
ST-0016,ST,MEC-0004,MEC,03_knowledge_base/statements/ST-0016_benefits_outperform_advantages_major_sales.md,41
ST-0016,ST,P-0005,P,03_knowledge_base/statements/ST-0016_benefits_outperform_advantages_major_sales.md,46
ST-0017,ST,MEC-0002,MEC,03_knowledge_base/statements/ST-0017_objections_are_seller_caused.md,43
ST-0017,ST,MEC-0003,MEC,03_knowledge_base/statements/ST-0017_objections_are_seller_caused.md,44
ST-0017,ST,P-0006,P,03_knowledge_base/statements/ST-0017_objections_are_seller_caused.md,48
ST-0017,ST,ST-0009,ST,03_knowledge_base/statements/ST-0017_objections_are_seller_caused.md,52
ST-0017,ST,ST-0018,ST,03_knowledge_base/statements/ST-0017_objections_are_seller_caused.md,53
ST-0017,ST,ST-0019,ST,03_knowledge_base/statements/ST-0017_objections_are_seller_caused.md,54
ST-0018,ST,MEC-0002,MEC,03_knowledge_base/statements/ST-0018_value_objections_from_premature_solutions.md,33
ST-0018,ST,P-0002,P,03_knowledge_base/statements/ST-0018_value_objections_from_premature_solutions.md,34
ST-0018,ST,P-0006,P,03_knowledge_base/statements/ST-0018_value_objections_from_premature_solutions.md,38
ST-0019,ST,P-0006,P,03_knowledge_base/statements/ST-0019_objection_prevention_over_handling.md,38
ST-0021,ST,MOD-0001,MOD,03_knowledge_base/statements/ST-0021_four_stages_of_sales_call.md,42
ST-0021,ST,ST-0006,ST,03_knowledge_base/statements/ST-0021_four_stages_of_sales_call.md,26
ST-0021,ST,ST-0011,ST,03_knowledge_base/statements/ST-0021_four_stages_of_sales_call.md,39
ST-0021,ST,ST-0014,ST,03_knowledge_base/statements/ST-0021_four_stages_of_sales_call.md,39
ST-0021,ST,ST-0015,ST,03_knowledge_base/statements/ST-0021_four_stages_of_sales_call.md,40
ST-0021,ST,ST-0016,ST,03_knowledge_base/statements/ST-0021_four_stages_of_sales_call.md,40
ST-0021,ST,ST-0020,ST,03_knowledge_base/statements/ST-0021_four_stages_of_sales_call.md,41
ST-0022,ST,T-0001,T,03_knowledge_base/statements/ST-0022_spin_is_flexible_not_rigid_sequence.md,35
ST-0022,ST,T-0004,T,03_knowledge_base/statements/ST-0022_spin_is_flexible_not_rigid_sequence.md,35
ST-0029,ST,MEC-0004,MEC,03_knowledge_base/statements/ST-0029_langer_because_experiment.md,39
ST-0033,ST,MEC-0001,MEC,03_knowledge_base/statements/ST-0033_reciprocity_rule_universal.md,41
ST-0033,ST,MEC-0004,MEC,03_knowledge_base/statements/ST-0033_reciprocity_rule_universal.md,41
ST-0037,ST,MEC-0001,MEC,03_knowledge_base/statements/ST-0037_commitment_consistency_drive.md,37
ST-0038,ST,MEC-0001,MEC,03_knowledge_base/statements/ST-0038_foot_in_the_door_self_image.md,41
ST-0043,ST,ST-0034,ST,03_knowledge_base/statements/ST-0043_liking_principle_compliance.md,40
ST-0047,ST,MEC-0003,MEC,03_knowledge_base/statements/ST-0047_scarcity_principle_availability_value.md,41
ST-0048,ST,MEC-0003,MEC,03_knowledge_base/statements/ST-0048_psychological_reactance_restriction_desire.md,41
ST-0049,ST,MOD-0002,MOD,03_knowledge_base/statements/ST-0049_epilog_six_principles_as_shortcuts.md,42
ST-0053,ST,ST-0056,ST,03_knowledge_base/statements/ST-0053_gefuehl_als_denkform_kahneman.md,39
ST-0054,ST,ST-0053,ST,03_knowledge_base/statements/ST-0054_system1_system2_dual_process.md,43
ST-0054,ST,ST-0055,ST,03_knowledge_base/statements/ST-0054_system1_system2_dual_process.md,44
ST-0055,ST,ST-0050,ST,03_knowledge_base/statements/ST-0055_system1_manipulation_steuert_system2.md,41
ST-0055,ST,ST-0054,ST,03_knowledge_base/statements/ST-0055_system1_manipulation_steuert_system2.md,40
ST-0057,ST,ST-0058,ST,03_knowledge_base/statements/ST-0057_zuhoeren_guenstigste_konzession.md,40
ST-0057,ST,ST-0059,ST,03_knowledge_base/statements/ST-0057_zuhoeren_guenstigste_konzession.md,41
ST-0058,ST,ST-0057,ST,03_knowledge_base/statements/ST-0058_gehoert_werden_reduziert_defensivitaet.md,44
ST-0058,ST,ST-0059,ST,03_knowledge_base/statements/ST-0058_gehoert_werden_reduziert_defensivitaet.md,45
ST-0059,ST,ST-0057,ST,03_knowledge_base/statements/ST-0059_tactical_empathy_definition.md,45
ST-0059,ST,ST-0058,ST,03_knowledge_base/statements/ST-0059_tactical_empathy_definition.md,46
ST-0061,ST,MEC-0007,MEC,03_knowledge_base/statements/ST-0061_verlustangst_und_kognitive_verzerrungen.md,38
ST-0061,ST,MEC-0008,MEC,03_knowledge_base/statements/ST-0061_verlustangst_und_kognitive_verzerrungen.md,39
ST-0063,ST,ST-0052,ST,03_knowledge_base/statements/ST-0063_wants_vs_needs.md,40
ST-0064,ST,ST-0055,ST,03_knowledge_base/statements/ST-0064_stimme_als_primaeres_einflussinstrument.md,52
ST-0065,ST,ST-0066,ST,03_knowledge_base/statements/ST-0065_mirroring_definition_und_mechanismus.md,44
ST-0066,ST,ST-0065,ST,03_knowledge_base/statements/ST-0066_mirroring_studie_trinkgeld.md,44
ST-0067,ST,ST-0057,ST,03_knowledge_base/statements/ST-0067_verhandlung_als_entdeckungsprozess.md,45
ST-0067,ST,ST-0060,ST,03_knowledge_base/statements/ST-0067_verhandlung_als_entdeckungsprozess.md,44
ST-0069,ST,ST-0051,ST,03_knowledge_base/statements/ST-0069_emotionen_als_mittel_nicht_hindernis.md,39
ST-0069,ST,ST-0052,ST,03_knowledge_base/statements/ST-0069_emotionen_als_mittel_nicht_hindernis.md,41
ST-0069,ST,ST-0059,ST,03_knowledge_base/statements/ST-0069_emotionen_als_mittel_nicht_hindernis.md,40
ST-0070,ST,ST-0059,ST,03_knowledge_base/statements/ST-0070_tactical_empathy_erweiterte_definition.md,43
ST-0071,ST,ST-0072,ST,03_knowledge_base/statements/ST-0071_labeling_definition_und_amygdala.md,46
ST-0072,ST,ST-0071,ST,03_knowledge_base/statements/ST-0072_labeling_format_und_regeln.md,44
ST-0073,ST,ST-0071,ST,03_knowledge_base/statements/ST-0073_negative_labeln_positive_verstaerken.md,43
ST-0073,ST,ST-0074,ST,03_knowledge_base/statements/ST-0073_negative_labeln_positive_verstaerken.md,44
ST-0074,ST,ST-0073,ST,03_knowledge_base/statements/ST-0074_accusation_audit.md,47
ST-0075,ST,ST-0061,ST,03_knowledge_base/statements/ST-0075_hindernisse_staerker_als_gruende.md,29
ST-0075,ST,ST-0073,ST,03_knowledge_base/statements/ST-0075_hindernisse_staerker_als_gruende.md,41
ST-0075,ST,ST-0074,ST,03_knowledge_base/statements/ST-0075_hindernisse_staerker_als_gruende.md,40
ST-0076,ST,ST-0077,ST,03_knowledge_base/statements/ST-0076_drei_arten_von_ja.md,39
ST-0077,ST,ST-0076,ST,03_knowledge_base/statements/ST-0077_nein_als_verhandlungsbeginn.md,53
ST-0077,ST,ST-0078,ST,03_knowledge_base/statements/ST-0077_nein_als_verhandlungsbeginn.md,54
ST-0078,ST,ST-0050,ST,03_knowledge_base/statements/ST-0078_primaere_beduergnisse_sicherheit_und_kontrolle.md,40
ST-0078,ST,ST-0077,ST,03_knowledge_base/statements/ST-0078_primaere_beduergnisse_sicherheit_und_kontrolle.md,41
ST-0079,ST,ST-0050,ST,03_knowledge_base/statements/ST-0079_ueberzeugen_in_der_welt_des_gegenuebers.md,43
ST-0079,ST,ST-0078,ST,03_knowledge_base/statements/ST-0079_ueberzeugen_in_der_welt_des_gegenuebers.md,42
ST-0080,ST,ST-0079,ST,03_knowledge_base/statements/ST-0080_das_ist_richtig_vs_sie_haben_recht.md,34
ST-0080,ST,ST-0081,ST,03_knowledge_base/statements/ST-0080_das_ist_richtig_vs_sie_haben_recht.md,45
ST-0081,ST,ST-0065,ST,03_knowledge_base/statements/ST-0081_summary_als_trigger_fuer_das_stimmt.md,54
ST-0081,ST,ST-0071,ST,03_knowledge_base/statements/ST-0081_summary_als_trigger_fuer_das_stimmt.md,53
ST-0081,ST,ST-0080,ST,03_knowledge_base/statements/ST-0081_summary_als_trigger_fuer_das_stimmt.md,52
ST-0082,ST,MOD-0003,MOD,03_knowledge_base/statements/ST-0082_bcsm_behavioral_change_stairway.md,47
ST-0082,ST,ST-0059,ST,03_knowledge_base/statements/ST-0082_bcsm_behavioral_change_stairway.md,46
ST-0082,ST,ST-0070,ST,03_knowledge_base/statements/ST-0082_bcsm_behavioral_change_stairway.md,46
ST-0082,ST,ST-0080,ST,03_knowledge_base/statements/ST-0082_bcsm_behavioral_change_stairway.md,45
ST-0085,ST,ST-0061,ST,03_knowledge_base/statements/ST-0085_fair_als_verhandlungswaffe.md,45
ST-0086,ST,MEC-0007,MEC,03_knowledge_base/statements/ST-0086_ankern_prospect_theory_realitaet_biegen.md,48
ST-0086,ST,MEC-0008,MEC,03_knowledge_base/statements/ST-0086_ankern_prospect_theory_realitaet_biegen.md,48
ST-0086,ST,ST-0061,ST,03_knowledge_base/statements/ST-0086_ankern_prospect_theory_realitaet_biegen.md,47
ST-0087,ST,ST-0050,ST,03_knowledge_base/statements/ST-0087_unbelief_widerstand_suspendieren.md,46
ST-0087,ST,ST-0055,ST,03_knowledge_base/statements/ST-0087_unbelief_widerstand_suspendieren.md,48
ST-0087,ST,ST-0079,ST,03_knowledge_base/statements/ST-0087_unbelief_widerstand_suspendieren.md,47
ST-0088,ST,ST-0050,ST,03_knowledge_base/statements/ST-0088_kalibrierte_fragen_bauprinzipien.md,55
ST-0088,ST,ST-0077,ST,03_knowledge_base/statements/ST-0088_kalibrierte_fragen_bauprinzipien.md,57
ST-0088,ST,ST-0087,ST,03_knowledge_base/statements/ST-0088_kalibrierte_fragen_bauprinzipien.md,56
ST-0089,ST,ST-0054,ST,03_knowledge_base/statements/ST-0089_selbstkontrolle_als_verhandlungspraemisse.md,33
ST-0089,ST,ST-0057,ST,03_knowledge_base/statements/ST-0089_selbstkontrolle_als_verhandlungspraemisse.md,50
ST-0089,ST,ST-0088,ST,03_knowledge_base/statements/ST-0089_selbstkontrolle_als_verhandlungspraemisse.md,51
ST-0090,ST,ST-0057,ST,03_knowledge_base/statements/ST-0090_zuhoerer_kontrolliert_gespraech.md,42
ST-0090,ST,ST-0059,ST,03_knowledge_base/statements/ST-0090_zuhoerer_kontrolliert_gespraech.md,44
ST-0090,ST,ST-0087,ST,03_knowledge_base/statements/ST-0090_zuhoerer_kontrolliert_gespraech.md,43
ST-0091,ST,ST-0063,ST,03_knowledge_base/statements/ST-0091_team_auf_der_gegenseite.md,44
ST-0091,ST,ST-0076,ST,03_knowledge_base/statements/ST-0091_team_auf_der_gegenseite.md,43
ST-0092,ST,ST-0080,ST,03_knowledge_base/statements/ST-0092_yes_ist_nichts_ohne_how.md,50
ST-0092,ST,ST-0081,ST,03_knowledge_base/statements/ST-0092_yes_ist_nichts_ohne_how.md,51
ST-0092,ST,ST-0088,ST,03_knowledge_base/statements/ST-0092_yes_ist_nichts_ohne_how.md,52
ST-0092,ST,ST-0091,ST,03_knowledge_base/statements/ST-0092_yes_ist_nichts_ohne_how.md,53
ST-0093,ST,ST-0076,ST,03_knowledge_base/statements/ST-0093_rule_of_three.md,27
ST-0093,ST,ST-0080,ST,03_knowledge_base/statements/ST-0093_rule_of_three.md,44
ST-0093,ST,ST-0081,ST,03_knowledge_base/statements/ST-0093_rule_of_three.md,46
ST-0093,ST,ST-0092,ST,03_knowledge_base/statements/ST-0093_rule_of_three.md,45
ST-0094,ST,ST-0064,ST,03_knowledge_base/statements/ST-0094_sieben_38_55_regel_mehrabian.md,51
ST-0094,ST,ST-0071,ST,03_knowledge_base/statements/ST-0094_sieben_38_55_regel_mehrabian.md,50
ST-0094,ST,ST-0072,ST,03_knowledge_base/statements/ST-0094_sieben_38_55_regel_mehrabian.md,50
ST-0094,ST,ST-0093,ST,03_knowledge_base/statements/ST-0094_sieben_38_55_regel_mehrabian.md,52
ST-0095,ST,ST-0091,ST,03_knowledge_base/statements/ST-0095_pinocchio_effekt_und_pronomen_analyse.md,49
ST-0095,ST,ST-0094,ST,03_knowledge_base/statements/ST-0095_pinocchio_effekt_und_pronomen_analyse.md,50
ST-0096,ST,ST-0077,ST,03_knowledge_base/statements/ST-0096_multi_step_no.md,49
ST-0096,ST,ST-0086,ST,03_knowledge_base/statements/ST-0096_multi_step_no.md,50
ST-0096,ST,ST-0088,ST,03_knowledge_base/statements/ST-0096_multi_step_no.md,51
ST-0097,ST,ST-0065,ST,03_knowledge_base/statements/ST-0097_drei_verhandlungstypen.md,51
ST-0097,ST,ST-0081,ST,03_knowledge_base/statements/ST-0097_drei_verhandlungstypen.md,52
ST-0098,ST,ST-0083,ST,03_knowledge_base/statements/ST-0098_ackerman_modell.md,56
ST-0098,ST,ST-0086,ST,03_knowledge_base/statements/ST-0098_ackerman_modell.md,54
ST-0098,ST,ST-0096,ST,03_knowledge_base/statements/ST-0098_ackerman_modell.md,55
ST-0099,ST,ST-0083,ST,03_knowledge_base/statements/ST-0099_extreme_anker_und_zopa_kritik.md,55
ST-0099,ST,ST-0086,ST,03_knowledge_base/statements/ST-0099_extreme_anker_und_zopa_kritik.md,52
ST-0099,ST,ST-0089,ST,03_knowledge_base/statements/ST-0099_extreme_anker_und_zopa_kritik.md,54
ST-0099,ST,ST-0098,ST,03_knowledge_base/statements/ST-0099_extreme_anker_und_zopa_kritik.md,53
ST-0100,ST,ST-0083,ST,03_knowledge_base/statements/ST-0100_strategische_assertion_und_grenzsetzung.md,54
ST-0100,ST,ST-0085,ST,03_knowledge_base/statements/ST-0100_strategische_assertion_und_grenzsetzung.md,53
ST-0100,ST,ST-0089,ST,03_knowledge_base/statements/ST-0100_strategische_assertion_und_grenzsetzung.md,52
ST-0100,ST,ST-0096,ST,03_knowledge_base/statements/ST-0100_strategische_assertion_und_grenzsetzung.md,55
ST-0101,ST,ST-0056,ST,03_knowledge_base/statements/ST-0101_black_swans_unbekannte_unbekannte.md,48
ST-0101,ST,ST-0062,ST,03_knowledge_base/statements/ST-0101_black_swans_unbekannte_unbekannte.md,47
ST-0101,ST,ST-0104,ST,03_knowledge_base/statements/ST-0101_black_swans_unbekannte_unbekannte.md,49
ST-0102,ST,ST-0078,ST,03_knowledge_base/statements/ST-0102_drei_hebelarten_positiv_negativ_normativ.md,54
ST-0102,ST,ST-0085,ST,03_knowledge_base/statements/ST-0102_drei_hebelarten_positiv_negativ_normativ.md,52
ST-0102,ST,ST-0086,ST,03_knowledge_base/statements/ST-0102_drei_hebelarten_positiv_negativ_normativ.md,51
ST-0102,ST,ST-0101,ST,03_knowledge_base/statements/ST-0102_drei_hebelarten_positiv_negativ_normativ.md,53
ST-0103,ST,ST-0070,ST,03_knowledge_base/statements/ST-0103_know_their_religion_weltbild.md,51
ST-0103,ST,ST-0074,ST,03_knowledge_base/statements/ST-0103_know_their_religion_weltbild.md,50
ST-0103,ST,ST-0075,ST,03_knowledge_base/statements/ST-0103_know_their_religion_weltbild.md,52
ST-0103,ST,ST-0102,ST,03_knowledge_base/statements/ST-0103_know_their_religion_weltbild.md,49
ST-0104,ST,ST-0062,ST,03_knowledge_base/statements/ST-0104_they_are_crazy_drei_fehlschluesse.md,57
ST-0104,ST,ST-0063,ST,03_knowledge_base/statements/ST-0104_they_are_crazy_drei_fehlschluesse.md,56
ST-0104,ST,ST-0091,ST,03_knowledge_base/statements/ST-0104_they_are_crazy_drei_fehlschluesse.md,55
ST-0104,ST,ST-0101,ST,03_knowledge_base/statements/ST-0104_they_are_crazy_drei_fehlschluesse.md,54
ST-0105,ST,ST-0059,ST,03_knowledge_base/statements/ST-0105_aehnlichkeitsprinzip_und_face_time.md,54
ST-0105,ST,ST-0065,ST,03_knowledge_base/statements/ST-0105_aehnlichkeitsprinzip_und_face_time.md,53
ST-0105,ST,ST-0094,ST,03_knowledge_base/statements/ST-0105_aehnlichkeitsprinzip_und_face_time.md,51
ST-0105,ST,ST-0103,ST,03_knowledge_base/statements/ST-0105_aehnlichkeitsprinzip_und_face_time.md,52
ST-0106,ST,ST-0074,ST,03_knowledge_base/statements/ST-0106_negotiation_one_sheet.md,55
ST-0106,ST,ST-0080,ST,03_knowledge_base/statements/ST-0106_negotiation_one_sheet.md,54
ST-0106,ST,ST-0088,ST,03_knowledge_base/statements/ST-0106_negotiation_one_sheet.md,56
ST-0106,ST,ST-0092,ST,03_knowledge_base/statements/ST-0106_negotiation_one_sheet.md,57
ST-0109,ST,MEC-0007,MEC,03_knowledge_base/statements/ST-0109_beziehungsaufbauer_schlechtestes_profil.md,50
ST-0118,ST,T-0012,T,03_knowledge_base/statements/ST-0118_challenger_spannung_rb_entspannung.md,48
ST-0118,ST,T-0013,T,03_knowledge_base/statements/ST-0118_challenger_spannung_rb_entspannung.md,48
ST-0125,ST,P-0016,P,03_knowledge_base/statements/ST-0125_lead_to_not_lead_with.md,39
ST-0133,ST,MEC-0002,MEC,03_knowledge_base/statements/ST-0133_gap_formel_future_minus_current.md,38
ST-0133,ST,MEC-0013,MEC,03_knowledge_base/statements/ST-0133_gap_formel_future_minus_current.md,39
ST-0135,ST,MEC-0013,MEC,03_knowledge_base/statements/ST-0135_root_cause_arzt_analogie.md,35
ST-0136,ST,MEC-0002,MEC,03_knowledge_base/statements/ST-0136_future_state_als_veraenderungsmagnet.md,38
ST-0137,ST,MEC-0007,MEC,03_knowledge_base/statements/ST-0137_beziehungen_erzeugen_keine_kaeufe.md,40
ST-0137,ST,ST-0109,ST,03_knowledge_base/statements/ST-0137_beziehungen_erzeugen_keine_kaeufe.md,41
ST-0138,ST,A-0022,A,03_knowledge_base/statements/ST-0138_bant_ist_falsch_problem_zuerst.md,39
ST-0138,ST,ST-0113,ST,03_knowledge_base/statements/ST-0138_bant_ist_falsch_problem_zuerst.md,38
ST-0140,ST,MEC-0002,MEC,03_knowledge_base/statements/ST-0140_technische_vs_business_probleme.md,38
ST-0140,ST,T-0003,T,03_knowledge_base/statements/ST-0140_technische_vs_business_probleme.md,37
ST-0141,ST,T-0003,T,03_knowledge_base/statements/ST-0141_discovery_fragetypen_probing_provoking_validating.md,37
ST-0142,ST,MEC-0002,MEC,03_knowledge_base/statements/ST-0142_gap_qualifikation_lohnt_sich_der_wechsel.md,37
ST-0142,ST,T-0021,T,03_knowledge_base/statements/ST-0142_gap_qualifikation_lohnt_sich_der_wechsel.md,19
ST-0143,ST,MEC-0002,MEC,03_knowledge_base/statements/ST-0143_the_why_intrinsische_motivation_hinter_zielen.md,36
